prefecture,dist_no,district,name,yomi,lastname,firstname,last_kana,first_kana,age,party,recommended,status,previous,duplicate,win_smd,win_pr,votes,vshare
石川,1,石川1区,小森 卓郎,こもり たくお,小森,卓郎,こもり,たくお,51,自民,公明,新,0,1,1,0,88321,46.14
石川,1,石川1区,亀田 良典,かめだ りょうすけ,亀田,良典,かめだ,りょうすけ,72,共産,NA,新,0,0,0,0,8930,4.67
石川,2,石川2区,坂本 浩,さかもと ひろし,坂本,浩,さかもと,ひろし,57,共産,NA,新,0,0,0,0,27049,15.48
石川,2,石川2区,佐々木 紀,ささき はじめ,佐々木,紀,ささき,はじめ,47,自民,公明,前,3,1,1,0,137032,78.43
石川,2,石川2区,山本 保彦,やまもと やすひこ,山本,保彦,やまもと,やすひこ,68,無所,NA,新,0,0,0,0,10632,6.09
石川,3,石川3区,倉知 昭一,くらち しょういち,倉知,昭一,くらち,しょういち,85,無所,NA,新,0,0,0,0,1588,1
石川,3,石川3区,西田 昭二,にしだ しょうじ,西田,昭二,にしだ,しょうじ,52,自民,公明,前,1,1,1,0,80692,50.74
石川,3,石川3区,近藤 和也,こんどう かずや,近藤,和也,こんどう,かずや,47,立憲,NA,前,2,1,0,1,76747,48.26
福井,1,福井1区,野田 富久,のだ とみひさ,野田,富久,のだ,とみひさ,74,立憲,NA,新,0,1,0,0,71845,34.54
福井,1,福井1区,稲田 朋美,いなだ ともみ,稲田,朋美,いなだ,ともみ,62,自民,公明,前,5,1,1,0,136171,65.46
福井,2,福井2区,高木 毅,たかぎ つよし,高木,毅,たかぎ,つよし,65,自民,公明,前,7,1,1,0,81705,53.86
福井,2,福井2区,斉木 武志,さいき たけし,斉木,武志,さいき,たけし,47,立憲,NA,前,2,1,0,0,69984,46.14
山梨,1,山梨1区,中谷 真一,なかたに しんいち,中谷,真一,なかたに,しんいち,45,自民,公明,前,3,1,1,0,125325,50.46
山梨,1,山梨1区,中島 克仁,なかじま かつひと,中島,克仁,なかじま,かつひと,54,立憲,NA,前,3,1,0,1,118223,47.6
山梨,1,山梨1区,辺見 信介,へんみ のぶゆき,辺見,信介,へんみ,のぶゆき,57,Ｎ党,NA,新,0,0,0,0,4826,1.94
山梨,2,山梨2区,市来 伴子,いちき ともこ,市来,伴子,いちき,ともこ,44,立憲,NA,新,0,1,0,0,44441,27.69
山梨,2,山梨2区,大久保 令子,おおくぼ れいこ,大久保,令子,おおくぼ,れいこ,71,共産,NA,新,0,0,0,0,7027,4.38
山梨,2,山梨2区,堀内 詔子,ほりうち のりこ,堀内,詔子,ほりうち,のりこ,56,自民,公明,前,3,1,1,0,109036,67.93
長野,1,長野1区,篠原 孝,しのはら たかし,篠原,孝,しのはら,たかし,73,立憲,NA,前,6,1,0,1,121962,48.71
長野,1,長野1区,若林 健太,わかばやし けんた,若林,健太,わかばやし,けんた,57,自民,公明,新,0,1,1,0,128423,51.29
長野,2,長野2区,手塚 大輔,てづか だいすけ,手塚,大輔,てづか,だいすけ,38,維新,NA,新,0,1,0,0,43026,20.16
長野,2,長野2区,下条 みつ,しもじょう みつ,下条,みつ,しもじょう,みつ,65,立憲,NA,前,4,1,1,0,101391,47.52
長野,2,長野2区,務台 俊介,むたい しゅんすけ,務台,俊介,むたい,しゅんすけ,65,自民,公明,前,3,1,0,1,68958,32.32
長野,3,長野3区,神津 健,こうづ たけし,神津,健,こうづ,たけし,44,立憲,NA,新,0,1,0,1,109179,46.87
長野,3,長野3区,井出 庸生,いで ようせい,井出,庸生,いで,ようせい,43,自民,公明,前,3,1,1,0,120023,51.53
長野,3,長野3区,池 高生,いけ たかお,池,高生,いけ,たかお,53,Ｎ党,NA,新,0,1,0,0,3722,1.6
長野,4,長野4区,長瀬 由希子,ながせ ゆきこ,長瀬,由希子,ながせ,ゆきこ,53,共産,NA,新,0,0,0,0,51922,37.39
長野,4,長野4区,後藤 茂之,ごとう しげゆき,後藤,茂之,ごとう,しげゆき,65,自民,公明,前,6,1,1,0,86962,62.61
長野,5,長野5区,宮下 一郎,みやした いちろう,宮下,一郎,みやした,いちろう,63,自民,公明,前,5,1,1,0,97730,54.86
長野,5,長野5区,曽我 逸郎,そが いつろう,曽我,逸郎,そが,いつろう,65,立憲,れいわ,新,0,1,0,0,80408,45.14
岐阜,1,岐阜1区,土田 正光,つちだ まさみつ,土田,正光,つちだ,まさみつ,77,諸派,NA,新,0,0,0,0,3698,2.23
岐阜,1,岐阜1区,川本 慧佑,かわもと けいすけ,川本,慧佑,かわもと,けいすけ,30,立憲,NA,新,0,1,0,0,48629,29.3
岐阜,1,岐阜1区,野田 聖子,のだ せいこ,野田,聖子,のだ,せいこ,61,自民,公明,前,9,1,1,0,103805,62.54
岐阜,1,岐阜1区,山越 徹,やまこし とおる,山越,徹,やまこし,とおる,51,共産,NA,新,0,0,0,0,9846,5.93
岐阜,2,岐阜2区,三尾 圭司,みお けいじ,三尾,圭司,みお,けいじ,45,共産,NA,新,0,0,0,0,16374,9.91
岐阜,2,岐阜2区,大谷 由里子,おおたに ゆりこ,大谷,由里子,おおたに,ゆりこ,58,国民,NA,新,0,1,0,0,40179,24.31
岐阜,2,岐阜2区,棚橋 泰文,たなはし やすふみ,棚橋,泰文,たなはし,やすふみ,58,自民,公明,前,8,1,1,0,108755,65.79
岐阜,3,岐阜3区,阪口 直人,さかぐち なおと,阪口,直人,さかぐち,なおと,58,立憲,NA,元,2,1,0,0,93616,41.43
岐阜,3,岐阜3区,武藤 容治,むとう ようじ,武藤,容治,むとう,ようじ,66,自民,公明,前,4,1,1,0,132357,58.57
岐阜,4,岐阜4区,金子 俊平,かねこ しゅんぺい,金子,俊平,かねこ,しゅんぺい,43,自民,公明,前,1,1,1,0,110844,51.23
岐阜,4,岐阜4区,今井 雅人,いまい まさと,今井,雅人,いまい,まさと,59,立憲,NA,前,4,1,0,0,91354,42.22
岐阜,4,岐阜4区,佐伯 哲也,さえき てつや,佐伯,哲也,さえき,てつや,51,維新,NA,新,0,1,0,0,14171,6.55
岐阜,5,岐阜5区,古屋 圭司,ふるや けいじ,古屋,圭司,ふるや,けいじ,69,自民,公明,前,10,1,1,0,82140,48.49
岐阜,5,岐阜5区,今井 瑠々,いまい るる,今井,瑠々,いまい,るる,25,立憲,NA,新,0,1,0,0,68615,40.5
岐阜,5,岐阜5区,山田 良司,やまだ りょうじ,山田,良司,やまだ,りょうじ,61,維新,NA,元,1,1,0,0,9921,5.86
岐阜,5,岐阜5区,小関 祥子,おぜき しょうこ,小関,祥子,おぜき,しょうこ,68,共産,NA,新,0,0,0,0,8736,5.16
静岡,1,静岡1区,高橋 美穂,たかはし みほ,高橋,美穂,たかはし,みほ,56,国民,NA,元,1,1,0,0,21074,10.83
静岡,1,静岡1区,青山 雅幸,あおやま まさゆき,青山,雅幸,あおやま,まさゆき,59,維新,NA,前,1,1,0,0,17667,9.08
静岡,1,静岡1区,上川 陽子,かみかわ ようこ,上川,陽子,かみかわ,ようこ,68,自民,公明,前,6,1,1,0,101868,52.35
静岡,1,静岡1区,遠藤 行洋,えんどう ゆきひろ,遠藤,行洋,えんどう,ゆきひろ,59,立憲,NA,新,0,1,0,0,53974,27.74
静岡,2,静岡2区,山口 祐樹,やまぐち ゆうき,山口,祐樹,やまぐち,ゆうき,31,共産,NA,新,0,0,0,0,12396,5.78
静岡,2,静岡2区,井林 辰憲,いばやし たつのり,井林,辰憲,いばやし,たつのり,45,自民,公明,前,3,1,1,0,131082,61.11
静岡,2,静岡2区,福村 隆,ふくむら たかし,福村,隆,ふくむら,たかし,58,立憲,NA,新,0,1,0,0,71032,33.11
静岡,3,静岡3区,小山 展弘,こやま のぶひろ,小山,展弘,こやま,のぶひろ,45,立憲,NA,元,2,1,1,0,112464,52.74
静岡,3,静岡3区,宮沢 博行,みやざわ ひろゆき,宮沢,博行,みやざわ,ひろゆき,46,自民,公明,前,3,1,0,1,100775,47.26
静岡,4,静岡4区,深沢 陽一,ふかざわ よういち,深沢,陽一,ふかざわ,よういち,45,自民,公明,前,1,1,1,0,84154,53.3
静岡,4,静岡4区,田中 健,たなか けん,田中,健,たなか,けん,44,国民,NA,新,0,1,0,1,49305,31.23
静岡,4,静岡4区,中村 憲一,なかむら けんいち,中村,憲一,なかむら,けんいち,47,維新,NA,新,0,1,0,0,24441,15.48
静岡,5,静岡5区,細野 豪志,ほその ごうし,細野,豪志,ほその,ごうし,50,無所,NA,前,7,0,1,0,127580,51.81
静岡,5,静岡5区,小野 範和,おの のりかず,小野,範和,おの,のりかず,48,立憲,NA,新,0,1,0,0,51965,21.1
静岡,5,静岡5区,吉川 赳,よしかわ たける,吉川,赳,よしかわ,たける,39,自民,NA,前,2,1,0,1,61337,24.91
静岡,5,静岡5区,千田 光,ちだ ひかる,千田,光,ちだ,ひかる,43,諸派,NA,新,0,0,0,0,5350,2.17
静岡,6,静岡6区,勝俣 孝明,かつまた たかあき,勝俣,孝明,かつまた,たかあき,45,自民,公明,前,3,1,1,0,104178,46.09
静岡,6,静岡6区,山下 洸棋,やました こうき,山下,洸棋,やました,こうき,30,維新,NA,新,0,1,0,0,22086,9.77
静岡,6,静岡6区,渡辺 周,わたなべ しゅう,渡辺,周,わたなべ,しゅう,59,立憲,NA,前,8,1,0,1,99758,44.14
静岡,7,静岡7区,日吉 雄太,ひよし ゆうた,日吉,雄太,ひよし,ゆうた,53,立憲,NA,前,1,1,0,0,60726,31.84
静岡,7,静岡7区,城内 実,きうち みのる,城内,実,きうち,みのる,56,自民,公明,前,5,1,1,0,130024,68.16
静岡,8,静岡8区,源馬 謙太郎,げんま けんたろう,源馬,謙太郎,げんま,けんたろう,48,立憲,NA,前,1,1,1,0,114210,55.82
静岡,8,静岡8区,塩谷 立,しおのや りゅう,塩谷,立,しおのや,りゅう,71,自民,公明,前,9,1,0,1,90408,44.18
愛知,1,愛知1区,熊田 裕通,くまだ ひろみち,熊田,裕通,くまだ,ひろみち,57,自民,公明,前,3,1,1,0,94107,48.81
愛知,1,愛知1区,門田 節代,かどた せつよ,門田,節代,かどた,せつよ,54,Ｎ党,NA,新,0,0,0,0,6988,3.62
愛知,1,愛知1区,吉田 統彦,よしだ つねひこ,吉田,統彦,よしだ,つねひこ,46,立憲,NA,前,2,1,0,1,91707,47.57
愛知,2,愛知2区,古川 元久,ふるかわ もとひさ,古川,元久,ふるかわ,もとひさ,55,国民,NA,前,8,1,1,0,131397,62.33
愛知,2,愛知2区,中川 貴元,なかがわ たかもと,中川,貴元,なかがわ,たかもと,54,自民,公明,新,0,1,0,1,79418,37.67
愛知,3,愛知3区,池田 佳隆,いけだ よしたか,池田,佳隆,いけだ,よしたか,55,自民,公明,前,3,1,0,1,99489,45.04
愛知,3,愛知3区,近藤 昭一,こんどう しょういち,近藤,昭一,こんどう,しょういち,63,立憲,NA,前,8,1,1,0,121400,54.96
愛知,4,愛知4区,工藤 彰三,くどう しょうぞう,工藤,彰三,くどう,しょうぞう,56,自民,公明,前,3,1,1,0,78004,43.72
愛知,4,愛知4区,中田 千代,なかた ちよ,中田,千代,なかた,ちよ,54,維新,NA,新,0,1,0,0,27640,15.49
愛知,4,愛知4区,牧 義夫,まき よしお,牧,義夫,まき,よしお,63,立憲,NA,前,6,1,0,1,72786,40.79
愛知,5,愛知5区,岬 麻紀,みさき まき,岬,麻紀,みさき,まき,52,維新,NA,新,0,1,0,1,45540,22.23
愛知,5,愛知5区,西川 厚志,にしかわ あつし,西川,厚志,にしかわ,あつし,52,立憲,NA,新,0,1,0,0,74995,36.61
愛知,5,愛知5区,神田 憲次,かんだ けんじ,神田,憲次,かんだ,けんじ,58,自民,公明,前,3,1,1,0,84320,41.16
愛知,6,愛知6区,内田 謙,うちだ けん,内田,謙,うちだ,けん,71,共産,NA,新,0,0,0,0,20299,8.7
愛知,6,愛知6区,松田 功,まつだ いさお,松田,功,まつだ,いさお,53,立憲,NA,前,1,1,0,0,76912,32.96
愛知,6,愛知6区,丹羽 秀樹,にわ ひでき,丹羽,秀樹,にわ,ひでき,48,自民,公明,前,5,1,1,0,136168,58.35
愛知,7,愛知7区,須山 初美,すやま はつみ,須山,初美,すやま,はつみ,43,共産,NA,新,0,0,0,0,30956,11.7
愛知,7,愛知7区,森本 和義,もりもと かずよし,森本,和義,もりもと,かずよし,55,立憲,NA,元,1,1,0,0,88914,33.6
愛知,7,愛知7区,鈴木 淳司,すずき じゅんじ,鈴木,淳司,すずき,じゅんじ,63,自民,公明,前,5,1,1,0,144725,54.7
愛知,8,愛知8区,伴野 豊,ばんの ゆたか,伴野,豊,ばんの,ゆたか,60,立憲,NA,元,5,1,0,1,120649,49.78
愛知,8,愛知8区,伊藤 忠彦,いとう ただひこ,伊藤,忠彦,いとう,ただひこ,57,自民,公明,前,4,1,1,0,121714,50.22
愛知,9,愛知9区,長坂 康正,ながさか やすまさ,長坂,康正,ながさか,やすまさ,64,自民,公明,前,3,1,1,0,120213,52.74
愛知,9,愛知9区,岡本 充功,おかもと みつのり,岡本,充功,おかもと,みつのり,50,立憲,NA,前,5,1,0,0,107722,47.26
愛知,10,愛知10区,江崎 鉄磨,えさき てつま,江崎,鉄磨,えさき,てつま,78,自民,公明,前,7,0,1,0,81107,35.01
愛知,10,愛知10区,安井 美沙子,やすい みさこ,安井,美沙子,やすい,みさこ,56,れい,NA,新,0,1,0,0,20989,9.06
愛知,10,愛知10区,藤原 規真,ふじわら のりまさ,藤原,規真,ふじわら,のりまさ,43,立憲,NA,新,0,1,0,0,53375,23.04
愛知,10,愛知10区,板倉 正文,いたくら まさふみ,板倉,正文,いたくら,まさふみ,63,共産,NA,新,0,0,0,0,13605,5.87
愛知,10,愛知10区,杉本 和巳,すぎもと かずみ,杉本,和巳,すぎもと,かずみ,61,維新,NA,前,3,1,0,1,62601,27.02
愛知,11,愛知11区,八木 哲也,やぎ てつや,八木,哲也,やぎ,てつや,74,自民,NA,前,3,0,1,0,158018,69.07
愛知,11,愛知11区,本多 信弘,ほんだ のぶひろ,本多,信弘,ほんだ,のぶひろ,45,共産,NA,新,0,0,0,0,36788,16.08
愛知,11,愛知11区,梅村 忠司,うめむら ただし,梅村,忠司,うめむら,ただし,65,無所,NA,新,0,0,0,0,33990,14.86
愛知,12,愛知12区,重徳 和彦,しげとく かずひこ,重徳,和彦,しげとく,かずひこ,50,立憲,NA,前,3,1,1,0,142536,52.67
愛知,12,愛知12区,青山 周平,あおやま しゅうへい,青山,周平,あおやま,しゅうへい,44,自民,公明,前,3,1,0,1,128083,47.33
愛知,13,愛知13区,石井 拓,いしい たく,石井,拓,いしい,たく,56,自民,公明,新,0,1,0,1,120203,47.28
愛知,13,愛知13区,大西 健介,おおにし けんすけ,大西,健介,おおにし,けんすけ,50,立憲,NA,前,4,1,1,0,134033,52.72
愛知,14,愛知14区,田中 克典,たなか かつのり,田中,克典,たなか,かつのり,47,立憲,NA,新,0,1,0,0,59462,32.8
愛知,14,愛知14区,今枝 宗一郎,いまえだ そういちろう,今枝,宗一郎,いまえだ,そういちろう,37,自民,公明,前,3,1,1,0,114160,62.96
愛知,14,愛知14区,野沢 康幸,のざわ やすゆき,野沢,康幸,のざわ,やすゆき,33,共産,NA,新,0,0,0,0,7689,4.24
愛知,15,愛知15区,菅谷 竜,すがや りゅう,菅谷,竜,すがや,りゅう,40,れい,NA,新,0,1,0,0,13832,6.96
愛知,15,愛知15区,関 健一郎,せき けんいちろう,関,健一郎,せき,けんいちろう,43,立憲,NA,前,1,1,0,0,80776,40.63
愛知,15,愛知15区,根本 幸典,ねもと ゆきのり,根本,幸典,ねもと,ゆきのり,56,自民,公明,前,3,1,1,0,104204,52.41
三重,1,三重1区,松田 直久,まつだ なおひさ,松田,直久,まつだ,なおひさ,67,立憲,NA,元,1,1,0,0,64507,33.15
三重,1,三重1区,田村 憲久,たむら のりひさ,田村,憲久,たむら,のりひさ,56,自民,公明,前,8,1,1,0,122772,63.09
三重,1,三重1区,山田 いずみ,やまだ いずみ,山田,いずみ,やまだ,いずみ,35,Ｎ党,NA,新,0,1,0,0,7329,3.77
三重,2,三重2区,中川 正春,なかがわ まさはる,中川,正春,なかがわ,まさはる,71,立憲,NA,前,8,1,0,1,109165,49.77
三重,2,三重2区,川崎 秀人,かわさき ひでと,川崎,秀人,かわさき,ひでと,39,自民,公明,新,0,1,1,0,110155,50.23
三重,3,三重3区,岡田 克也,おかだ かつや,岡田,克也,おかだ,かつや,68,立憲,NA,前,10,0,1,0,144688,64.05
三重,3,三重3区,石原 正敬,いしはら まさたか,石原,正敬,いしはら,まさたか,49,自民,公明,新,0,1,0,1,81209,35.95
三重,4,三重4区,中川 民英,なかがわ たみひで,中川,民英,なかがわ,たみひで,54,共産,NA,新,0,0,0,0,7882,4.43
三重,4,三重4区,坊農 秀治,ぼうの しゅうじ,坊農,秀治,ぼうの,しゅうじ,49,立憲,NA,新,0,1,0,0,41311,23.22
三重,4,三重4区,鈴木 英敬,すずき えいけい,鈴木,英敬,すずき,えいけい,47,自民,公明,新,0,1,1,0,128753,72.36
滋賀,1,滋賀1区,斎藤 アレックス,さいとう あれっくす,斎藤,アレックス,さいとう,あれっくす,36,国民,NA,新,0,1,0,1,84106,45.05
滋賀,1,滋賀1区,大岡 敏孝,おおおか としたか,大岡,敏孝,おおおか,としたか,49,自民,公明,前,3,1,1,0,97482,52.22
滋賀,1,滋賀1区,日高 千穂,ひだか ちほ,日高,千穂,ひだか,ちほ,42,Ｎ党,NA,新,0,1,0,0,5092,2.73
滋賀,2,滋賀2区,上野 賢一郎,うえの けんいちろう,上野,賢一郎,うえの,けんいちろう,56,自民,公明,前,4,1,1,0,83502,56.57
滋賀,2,滋賀2区,田島 一成,たじま いっせい,田島,一成,たじま,いっせい,59,立憲,NA,元,4,1,0,0,64119,43.43
滋賀,3,滋賀3区,高井 崇志,たかい たかし,高井,崇志,たかい,たかし,52,れい,NA,前,3,1,0,0,11227,7.24
滋賀,3,滋賀3区,佐藤 耕平,さとう こうへい,佐藤,耕平,さとう,こうへい,39,共産,NA,新,0,0,0,0,20423,13.17
滋賀,3,滋賀3区,武村 展英,たけむら のぶひで,武村,展英,たけむら,のぶひで,49,自民,公明,前,3,1,1,0,81888,52.79
滋賀,3,滋賀3区,直山 仁,なおやま ひとし,直山,仁,なおやま,ひとし,49,維新,NA,新,0,1,0,0,41593,26.81
滋賀,4,滋賀4区,徳永 久志,とくなが ひさし,徳永,久志,とくなが,ひさし,58,立憲,NA,新,0,1,0,1,72116,45.39
滋賀,4,滋賀4区,小寺 裕雄,こてら ひろお,小寺,裕雄,こてら,ひろお,61,自民,公明,前,1,1,1,0,86762,54.61
京都,1,京都1区,穀田 恵二,こくた けいじ,穀田,恵二,こくた,けいじ,74,共産,NA,前,9,1,0,1,65201,30.55
京都,1,京都1区,堀場 幸子,ほりば さちこ,堀場,幸子,ほりば,さちこ,42,維新,NA,新,0,1,0,1,62007,29.05
京都,1,京都1区,勝目 康,かつめ やすし,勝目,康,かつめ,やすし,47,自民,公明,新,0,1,1,0,86238,40.4
京都,2,京都2区,繁本 護,しげもと まもる,繁本,護,しげもと,まもる,48,自民,公明,前,1,1,0,0,43291,29.19
京都,2,京都2区,前原 誠司,まえはら せいじ,前原,誠司,まえはら,せいじ,59,国民,NA,前,9,1,1,0,72516,48.89
京都,2,京都2区,地坂 拓晃,ちさか たくあき,地坂,拓晃,ちさか,たくあき,48,共産,NA,新,0,0,0,0,25260,17.03
京都,2,京都2区,中 辰哉,なか たつや,中,辰哉,なか,たつや,45,れい,NA,新,0,1,0,0,7263,4.9
京都,3,京都3区,井上 博明,いのうえ ひろあき,井上,博明,いのうえ,ひろあき,64,維新,NA,新,0,1,0,0,34288,18.51
京都,3,京都3区,木村 弥生,きむら やよい,木村,弥生,きむら,やよい,56,自民,公明,前,2,1,0,0,61674,33.3
京都,3,京都3区,泉 健太,いずみ けんた,泉,健太,いずみ,けんた,47,立憲,NA,前,7,1,1,0,89259,48.19
京都,4,京都4区,吉田 幸一,よしだ こういち,吉田,幸一,よしだ,こういち,47,共産,NA,新,0,0,0,0,40603,18.66
京都,4,京都4区,北神 圭朗,きたがみ けいろう,北神,圭朗,きたがみ,けいろう,54,無所,NA,元,3,0,1,0,96172,44.21
京都,4,京都4区,田中 英之,たなか ひでゆき,田中,英之,たなか,ひでゆき,51,自民,公明,前,3,1,0,1,80775,37.13
京都,5,京都5区,山本 和嘉子,やまもと わかこ,山本,和嘉子,やまもと,わかこ,53,立憲,NA,前,1,1,0,0,32108,23.09
京都,5,京都5区,山内 健,やまうち けん,山内,健,やまうち,けん,53,共産,NA,新,0,0,0,0,16375,11.77
京都,5,京都5区,井上 一徳,いのうえ かずのり,井上,一徳,いのうえ,かずのり,59,無所,NA,前,1,0,0,0,21904,15.75
京都,5,京都5区,本田 太郎,ほんだ たろう,本田,太郎,ほんだ,たろう,47,自民,公明,前,1,1,1,0,68693,49.39
京都,6,京都6区,中嶋 秀樹,なかじま ひでき,中嶋,秀樹,なかじま,ひでき,50,維新,NA,新,0,1,0,0,58487,22.79
京都,6,京都6区,山井 和則,やまのい かずのり,山井,和則,やまのい,かずのり,59,立憲,NA,前,7,1,1,0,116111,45.25
京都,6,京都6区,清水 鴻一郎,しみず こういちろう,清水,鴻一郎,しみず,こういちろう,75,自民,公明,元,2,0,0,0,82004,31.96
大阪,1,大阪1区,大西 宏幸,おおにし ひろゆき,大西,宏幸,おおにし,ひろゆき,54,自民,公明,前,2,1,0,0,67145,30.12
大阪,1,大阪1区,井上 英孝,いのうえ ひでたか,井上,英孝,いのうえ,ひでたか,50,維新,NA,前,3,1,1,0,110120,49.4
大阪,1,大阪1区,村上 賀厚,むらかみ のりあつ,村上,賀厚,むらかみ,のりあつ,62,立憲,NA,新,0,1,0,0,28477,12.77
大阪,1,大阪1区,竹内 祥倫,たけうち よしのり,竹内,祥倫,たけうち,よしのり,39,共産,NA,新,0,0,0,0,17194,7.71
大阪,2,大阪2区,尾辻 かな子,おつじ かなこ,尾辻,かな子,おつじ,かなこ,46,立憲,NA,前,1,1,0,0,47487,19.05
大阪,2,大阪2区,左藤 章,さとう あきら,左藤,章,さとう,あきら,70,自民,公明,前,5,1,0,0,80937,32.46
大阪,2,大阪2区,守島 正,もりしま ただし,守島,正,もりしま,ただし,40,維新,NA,新,0,1,1,0,120913,48.49
大阪,3,大阪3区,萩原 仁,はぎはら ひとし,萩原,仁,はぎはら,ひとし,54,立憲,NA,元,1,1,0,0,41737,23.44
大阪,3,大阪3区,中条 栄太郎,ちゅうじょう えいたろう,中条,栄太郎,ちゅうじょう,えいたろう,52,無所,NA,新,0,0,0,0,18637,10.47
大阪,3,大阪3区,佐藤 茂樹,さとう しげき,佐藤,茂樹,さとう,しげき,62,公明,自民,前,9,0,1,0,79507,44.65
大阪,3,大阪3区,渡部 結,わたなべ ゆい,渡部,結,わたなべ,ゆい,40,共産,NA,新,0,0,0,0,38170,21.44
大阪,4,大阪4区,清水 忠史,しみず ただし,清水,忠史,しみず,ただし,53,共産,NA,前,2,1,0,0,24469,10.5
大阪,4,大阪4区,美延 映夫,みのべ てるお,美延,映夫,みのべ,てるお,60,維新,NA,前,1,1,1,0,107585,46.15
大阪,4,大阪4区,吉田 治,よしだ おさむ,吉田,治,よしだ,おさむ,59,立憲,NA,元,4,1,0,0,28254,12.12
大阪,4,大阪4区,中山 泰秀,なかやま やすひで,中山,泰秀,なかやま,やすひで,51,自民,公明,前,5,1,0,0,72835,31.24
大阪,5,大阪5区,籠池 諄子,かごいけ じゅんこ,籠池,諄子,かごいけ,じゅんこ,64,無所,NA,新,0,0,0,0,11458,5.72
大阪,5,大阪5区,大石 晃子,おおいし あきこ,大石,晃子,おおいし,あきこ,44,れい,NA,新,0,1,0,1,34202,17.07
大阪,5,大阪5区,宮本 岳志,みやもと たけし,宮本,岳志,みやもと,たけし,61,共産,NA,元,4,1,0,1,48248,24.07
大阪,5,大阪5区,国重 徹,くにしげ とおる,国重,徹,くにしげ,とおる,46,公明,自民,前,3,0,1,0,106508,53.14
大阪,6,大阪6区,伊佐 進一,いさ しんいち,伊佐,進一,いさ,しんいち,46,公明,自民,前,3,0,1,0,106878,54.82
大阪,6,大阪6区,村上 史好,むらかみ ふみよし,村上,史好,むらかみ,ふみよし,69,立憲,れいわ,前,3,1,0,0,59191,30.36
大阪,6,大阪6区,星 健太郎,ほし けんたろう,星,健太郎,ほし,けんたろう,41,無所,NA,新,0,0,0,0,28895,14.82
大阪,7,大阪7区,奥下 剛光,おくした たけみつ,奥下,剛光,おくした,たけみつ,46,維新,NA,新,0,1,1,0,102486,45.34
大阪,7,大阪7区,渡嘉敷 奈緒美,とかしき なおみ,渡嘉敷,奈緒美,とかしき,なおみ,59,自民,公明,前,4,1,0,0,71592,31.67
大阪,7,大阪7区,川添 健真,かわそえ たつま,川添,健真,かわそえ,たつま,39,共産,NA,新,0,0,0,0,20083,8.88
大阪,7,大阪7区,乃木 涼介,のぎ りょうすけ,乃木,涼介,のぎ,りょうすけ,57,立憲,NA,新,0,1,0,0,24952,11.04
大阪,7,大阪7区,西川 弘城,にしかわ ひろき,西川,弘城,にしかわ,ひろき,56,れい,NA,新,0,1,0,0,6927,3.06
大阪,8,大阪8区,高麗 啓一郎,こうらい けいいちろう,高麗,啓一郎,こうらい,けいいちろう,41,自民,公明,新,0,1,0,0,53877,27.29
大阪,8,大阪8区,漆間 譲司,うるま じょうじ,漆間,譲司,うるま,じょうじ,47,維新,NA,新,0,1,1,0,105073,53.23
大阪,8,大阪8区,松井 博史,まつい ひろふみ,松井,博史,まつい,ひろふみ,53,立憲,NA,新,0,1,0,0,38458,19.48
大阪,9,大阪9区,原田 憲治,はらだ けんじ,原田,憲治,はらだ,けんじ,73,自民,公明,前,4,0,0,0,83776,31.68
大阪,9,大阪9区,大椿 裕子,おおつばき ゆうこ,大椿,裕子,おおつばき,ゆうこ,48,社民,れいわ,新,0,1,0,0,42165,15.94
大阪,9,大阪9区,足立 康史,あだち やすし,足立,康史,あだち,やすし,56,維新,NA,前,3,1,1,0,133146,50.35
大阪,9,大阪9区,磯部 和哉,いそべ かずや,磯部,和哉,いそべ,かずや,49,無所,NA,新,0,0,0,0,5369,2.03
大阪,10,大阪10区,辻元 清美,つじもと きよみ,辻元,清美,つじもと,きよみ,61,立憲,NA,前,7,1,0,0,66943,33.35
大阪,10,大阪10区,池下 卓,いけした たく,池下,卓,いけした,たく,46,維新,NA,新,0,1,1,0,80932,40.32
大阪,10,大阪10区,大隈 和英,おおくま かずひで,大隈,和英,おおくま,かずひで,52,自民,公明,前,2,1,0,0,52843,26.33
大阪,11,大阪11区,中司 宏,なかつか ひろし,中司,宏,なかつか,ひろし,65,維新,NA,新,0,1,1,0,105746,44.69
大阪,11,大阪11区,佐藤 ゆかり,さとう ゆかり,佐藤,ゆかり,さとう,ゆかり,60,自民,公明,前,3,1,0,0,70568,29.83
大阪,11,大阪11区,平野 博文,ひらの ひろふみ,平野,博文,ひらの,ひろふみ,72,立憲,NA,前,7,1,0,0,60281,25.48
大阪,12,大阪12区,北川 晋平,きたかわ しんぺい,北川,晋平,きたかわ,しんぺい,34,自民,公明,新,0,1,0,0,59304,32.29
大阪,12,大阪12区,藤田 文武,ふじた ふみたけ,藤田,文武,ふじた,ふみたけ,40,維新,NA,前,1,1,1,0,94003,51.19
大阪,12,大阪12区,松尾 正利,まつお まさのり,松尾,正利,まつお,まさのり,62,共産,NA,新,0,0,0,0,12614,6.87
大阪,12,大阪12区,宇都宮 優子,うつのみや ゆうこ,宇都宮,優子,うつのみや,ゆうこ,45,立憲,NA,新,0,1,0,0,17730,9.65
大阪,13,大阪13区,宗清 皇一,むねきよ こういち,宗清,皇一,むねきよ,こういち,51,自民,公明,前,2,1,0,1,85321,40.6
