prefecture,dist_no,district,name,yomi,lastname,firstname,last_kana,first_kana,age,party,recommended,status,previous,duplicate,win_smd,win_pr,votes,vshare
大阪,5,大阪5区,国重 徹,くにしげ とおる,国重,徹,くにしげ,とおる,42,公明,自民,前,2,0,1,0,91514,51.48
大阪,5,大阪5区,長尾 秀樹,ながお ひでき,長尾,秀樹,ながお,ひでき,65,立憲,NA,新,0,1,0,1,45313,25.49
大阪,5,大阪5区,北山 良三,きたやま りょうぞう,北山,良三,きたやま,りょうぞう,65,共産,NA,新,0,0,0,0,31429,17.68
大阪,6,大阪6区,村上 史好,むらかみ ふみよし,村上,史好,むらかみ,ふみよし,65,立憲,NA,元,2,1,0,1,66536,39
大阪,6,大阪6区,伊佐 進一,いさ しんいち,伊佐,進一,いさ,しんいち,42,公明,自民,前,2,0,1,0,104052,61
大阪,7,大阪7区,奥下 剛光,おくした たけみつ,奥下,剛光,おくした,たけみつ,42,維新,NA,新,0,1,0,0,66780,35.39
大阪,7,大阪7区,渡嘉敷 奈緒美,とかしき なおみ,渡嘉敷,奈緒美,とかしき,なおみ,55,自民,公明,前,3,1,1,0,82337,43.63
大阪,7,大阪7区,村口 久美子,むらぐち くみこ,村口,久美子,むらぐち,くみこ,45,共産,NA,新,0,0,0,0,39602,20.98
大阪,8,大阪8区,松井 博史,まつい ひろふみ,松井,博史,まつい,ひろふみ,49,立憲,NA,新,0,1,0,0,31197,18.28
大阪,8,大阪8区,大塚 高司,おおつか たかし,大塚,高司,おおつか,たかし,53,自民,公明,前,3,1,1,0,67054,39.3
大阪,8,大阪8区,木下 智彦,きのした ともひこ,木下,智彦,きのした,ともひこ,48,維新,NA,前,2,1,0,0,57187,33.51
大阪,8,大阪8区,新居 真,あらい まこと,新居,真,あらい,まこと,57,共産,NA,新,0,0,0,0,15197,8.91
大阪,9,大阪9区,服部 良一,はっとり りょういち,服部,良一,はっとり,りょういち,67,社民,立憲,元,1,1,0,0,44589,19.43
大阪,9,大阪9区,足立 康史,あだち やすし,足立,康史,あだち,やすし,52,維新,NA,前,2,1,0,1,91438,39.84
大阪,9,大阪9区,原田 憲治,はらだ けんじ,原田,憲治,はらだ,けんじ,69,自民,公明,前,3,1,1,0,93475,40.73
大阪,10,大阪10区,辻元 清美,つじもと きよみ,辻元,清美,つじもと,きよみ,57,立憲,NA,前,6,1,1,0,75788,42.77
大阪,10,大阪10区,大隈 和英,おおくま かずひで,大隈,和英,おおくま,かずひで,48,自民,公明,前,1,1,0,1,56483,31.87
大阪,10,大阪10区,松浪 健太,まつなみ けんた,松浪,健太,まつなみ,けんた,46,維新,NA,前,5,1,0,0,44938,25.36
大阪,11,大阪11区,平野 博文,ひらの ひろふみ,平野,博文,ひらの,ひろふみ,68,無所,NA,前,6,0,1,0,76144,36.72
大阪,11,大阪11区,伊東 信久,いとう のぶひさ,伊東,信久,いとう,のぶひさ,53,維新,NA,前,2,1,0,0,61859,29.83
大阪,11,大阪11区,佐藤 ゆかり,さとう ゆかり,佐藤,ゆかり,さとう,ゆかり,56,自民,公明,前,2,1,0,1,69366,33.45
大阪,12,大阪12区,藤田 文武,ふじた ふみたけ,藤田,文武,ふじた,ふみたけ,36,維新,NA,新,0,1,0,0,64530,40.58
大阪,12,大阪12区,松尾 正利,まつお まさのり,松尾,正利,まつお,まさのり,58,共産,NA,新,0,0,0,0,22858,14.38
大阪,12,大阪12区,北川 知克,きたがわ ともかつ,北川,知克,きたがわ,ともかつ,65,自民,NA,前,5,1,1,0,71614,45.04
大阪,13,大阪13区,西野 弘一,にしの こういち,西野,弘一,にしの,こういち,48,無所,NA,元,1,0,0,0,23584,13.01
大阪,13,大阪13区,宗清 皇一,むねきよ こういち,宗清,皇一,むねきよ,こういち,47,自民,公明,前,1,1,1,0,74662,41.19
大阪,13,大阪13区,長岡 嘉一,ながおか よしかず,長岡,嘉一,ながおか,よしかず,48,共産,NA,新,0,0,0,0,16399,9.05
大阪,13,大阪13区,青野 剛暁,あおの よしあき,青野,剛暁,あおの,よしあき,43,維新,NA,新,0,1,0,0,52033,28.71
大阪,13,大阪13区,姜 英紀,かん ひでき,姜,英紀,かん,ひでき,45,立憲,NA,新,0,1,0,0,14568,8.04
大阪,14,大阪14区,小松 久,こまつ ひさし,小松,久,こまつ,ひさし,60,共産,NA,新,0,0,0,0,36102,18.69
大阪,14,大阪14区,谷畑 孝,たにはた たかし,谷畑,孝,たにはた,たかし,70,維新,NA,前,7,1,0,1,77696,40.23
大阪,14,大阪14区,長尾 敬,ながお たかし,長尾,敬,ながお,たかし,54,自民,NA,前,2,1,1,0,79352,41.08
大阪,15,大阪15区,竹本 直一,たけもと なおかず,竹本,直一,たけもと,なおかず,76,自民,公明,前,7,0,1,0,81968,43.82
大阪,15,大阪15区,為 仁史,ため きみひと,為,仁史,ため,きみひと,68,共産,NA,新,0,0,0,0,30733,16.43
大阪,15,大阪15区,浦野 靖人,うらの やすと,浦野,靖人,うらの,やすと,44,維新,NA,前,2,1,0,1,74368,39.75
大阪,16,大阪16区,森山 浩行,もりやま ひろゆき,森山,浩行,もりやま,ひろゆき,46,立憲,NA,元,1,1,0,1,65780,45.96
大阪,16,大阪16区,北側 一雄,きたがわ かずお,北側,一雄,きたがわ,かずお,64,公明,自民,前,8,0,1,0,77335,54.04
大阪,17,大阪17区,岡下 昌平,おかした しょうへい,岡下,昌平,おかした,しょうへい,42,自民,公明,前,1,1,0,1,58534,38.95
大阪,17,大阪17区,馬場 伸幸,ばば のぶゆき,馬場,伸幸,ばば,のぶゆき,52,維新,NA,前,2,1,1,0,65427,43.53
大阪,17,大阪17区,藤本 幸子,ふじもと さちこ,藤本,幸子,ふじもと,さちこ,42,共産,NA,新,0,0,0,0,26337,17.52
大阪,18,大阪18区,遠藤 敬,えんどう たかし,遠藤,敬,えんどう,たかし,49,維新,NA,前,2,1,1,0,87070,44.33
大阪,18,大阪18区,矢野 忠重,やの ただしげ,矢野,忠重,やの,ただしげ,67,共産,NA,新,0,0,0,0,29164,14.85
大阪,18,大阪18区,神谷 昇,かみたに のぼる,神谷,昇,かみたに,のぼる,68,自民,公明,前,1,1,0,1,80198,40.83
大阪,19,大阪19区,谷川 とむ,たにがわ とむ,谷川,とむ,たにがわ,とむ,41,自民,公明,前,1,1,0,1,57833,40.47
大阪,19,大阪19区,丸山 穂高,まるやま ほだか,丸山,穂高,まるやま,ほだか,33,維新,NA,前,2,1,1,0,66712,46.68
大阪,19,大阪19区,北村 みき,きたむら みき,北村,みき,きたむら,みき,51,共産,NA,新,0,0,0,0,18373,12.86
兵庫,1,兵庫1区,力重 智之,りきしげ ともゆき,力重,智之,りきしげ,ともゆき,39,共産,NA,新,0,0,0,0,21454,11.78
兵庫,1,兵庫1区,梅村 聡,うめむら さとし,梅村,聡,うめむら,さとし,42,維新,NA,新,0,1,0,0,29660,16.28
兵庫,1,兵庫1区,盛山 正仁,もりやま まさひと,盛山,正仁,もりやま,まさひと,63,自民,公明,前,3,1,1,0,71861,39.45
兵庫,1,兵庫1区,井坂 信彦,いさか のぶひこ,井坂,信彦,いさか,のぶひこ,43,希望,NA,前,2,1,0,0,59191,32.49
兵庫,2,兵庫2区,舩川 治郎,ふなかわ じろう,舩川,治郎,ふなかわ,じろう,50,無所,NA,新,0,0,0,0,41238,24.24
兵庫,2,兵庫2区,赤羽 一嘉,あかば かずよし,赤羽,一嘉,あかば,かずよし,59,公明,自民,前,7,0,1,0,89349,52.53
兵庫,2,兵庫2区,平松 順子,ひらまつ じゅんこ,平松,順子,ひらまつ,じゅんこ,68,共産,NA,新,0,1,0,0,39502,23.22
兵庫,3,兵庫3区,冨士谷 香恵子,ふじたに かえこ,冨士谷,香恵子,ふじたに,かえこ,65,共産,NA,新,0,0,0,0,23762,15.66
兵庫,3,兵庫3区,松木 秀一郎,まつき しゅういちろう,松木,秀一郎,まつき,しゅういちろう,33,維新,NA,新,0,1,0,0,26280,17.32
兵庫,3,兵庫3区,関 芳弘,せき よしひろ,関,芳弘,せき,よしひろ,52,自民,公明,前,3,1,1,0,72838,48
兵庫,3,兵庫3区,横畑 和幸,よこはた かずゆき,横畑,和幸,よこはた,かずゆき,45,希望,NA,新,0,1,0,0,28852,19.02
兵庫,4,兵庫4区,藤井 比早之,ふじい ひさゆき,藤井,比早之,ふじい,ひさゆき,46,自民,公明,前,2,1,1,0,120189,57.87
兵庫,4,兵庫4区,佐藤 泰樹,さとう やすき,佐藤,泰樹,さとう,やすき,46,無所,NA,新,0,0,0,0,26635,12.82
兵庫,4,兵庫4区,野口 威光,のぐち たけみつ,野口,威光,のぐち,たけみつ,43,希望,NA,新,0,1,0,0,37344,17.98
兵庫,4,兵庫4区,大椙 鉄夫,おおすぎ てつお,大椙,鉄夫,おおすぎ,てつお,69,共産,NA,新,0,0,0,0,23513,11.32
兵庫,5,兵庫5区,西中 孝男,にしなか たかお,西中,孝男,にしなか,たかお,68,共産,NA,新,0,0,0,0,24104,11.12
兵庫,5,兵庫5区,梶原 康弘,かじわら やすひろ,梶原,康弘,かじわら,やすひろ,61,希望,NA,元,2,1,0,0,69369,31.99
兵庫,5,兵庫5区,谷 公一,たに こういち,谷,公一,たに,こういち,65,自民,公明,前,5,1,1,0,123360,56.89
兵庫,6,兵庫6区,幾村 奈応子,いくむら なおこ,幾村,奈応子,いくむら,なおこ,37,希望,NA,新,0,1,0,0,22338,9.96
兵庫,6,兵庫6区,桜井 周,さくらい しゅう,桜井,周,さくらい,しゅう,47,立憲,NA,新,0,1,0,1,69878,31.16
兵庫,6,兵庫6区,市村 浩一郎,いちむら こういちろう,市村,浩一郎,いちむら,こういちろう,53,維新,NA,元,3,1,0,0,38398,17.12
兵庫,6,兵庫6区,大串 正樹,おおぐし まさき,大串,正樹,おおぐし,まさき,51,自民,公明,前,2,1,1,0,93622,41.75
兵庫,7,兵庫7区,上田 幸子,うえだ さちこ,上田,幸子,うえだ,さちこ,69,共産,NA,新,0,0,0,0,36627,17.06
兵庫,7,兵庫7区,畠中 光成,はたなか みつなり,畠中,光成,はたなか,みつなり,45,希望,NA,元,1,1,0,0,41219,19.2
兵庫,7,兵庫7区,三木 圭恵,みき けえ,三木,圭恵,みき,けえ,51,維新,NA,元,1,1,0,0,41331,19.25
兵庫,7,兵庫7区,山田 賢司,やまだ けんじ,山田,賢司,やまだ,けんじ,51,自民,公明,前,2,1,1,0,95558,44.5
兵庫,8,兵庫8区,堀内 照文,ほりうち てるふみ,堀内,照文,ほりうち,てるふみ,44,共産,NA,前,1,1,0,0,53964,36.44
兵庫,8,兵庫8区,中野 洋昌,なかの ひろまさ,中野,洋昌,なかの,ひろまさ,39,公明,自民,前,2,0,1,0,94116,63.56
兵庫,9,兵庫9区,西村 康稔,にしむら やすとし,西村,康稔,にしむら,やすとし,55,自民,公明,前,5,1,1,0,122026,69.55
兵庫,9,兵庫9区,菊地 憲之,きくち のりゆき,菊地,憲之,きくち,のりゆき,61,無所,共産/社民,新,0,0,0,0,22497,12.82
兵庫,9,兵庫9区,川戸 康嗣,かわと やすし,川戸,康嗣,かわと,やすし,42,希望,NA,新,0,1,0,0,30937,17.63
兵庫,10,兵庫10区,渡海 紀三朗,とかい きさぶろう,渡海,紀三朗,とかい,きさぶろう,69,自民,公明,前,8,1,1,0,94205,59.94
兵庫,10,兵庫10区,金田 峰生,かねだ みねお,金田,峰生,かねだ,みねお,52,共産,NA,新,0,0,0,0,24885,15.83
兵庫,10,兵庫10区,柘植 厚人,つげ あつひと,柘植,厚人,つげ,あつひと,45,希望,NA,新,0,1,0,0,38072,24.22
兵庫,11,兵庫11区,長安 豊,ながやす たかし,長安,豊,ながやす,たかし,49,希望,NA,元,3,1,0,0,37783,22.55
兵庫,11,兵庫11区,松本 剛明,まつもと たけあき,松本,剛明,まつもと,たけあき,58,自民,公明,前,6,1,1,0,109381,65.29
兵庫,11,兵庫11区,稲村 知,いなむら さとる,稲村,知,いなむら,さとる,57,共産,NA,新,0,0,0,0,20355,12.15
兵庫,12,兵庫12区,池畑 浩太朗,いけはた こうたろう,池畑,浩太朗,いけはた,こうたろう,43,希望,NA,新,0,1,0,0,38388,24.56
兵庫,12,兵庫12区,山口 壮,やまぐち つよし,山口,壮,やまぐち,つよし,63,自民,公明,前,5,1,1,0,98166,62.8
兵庫,12,兵庫12区,堀 譲,ほり ゆずる,堀,譲,ほり,ゆずる,67,共産,NA,新,0,0,0,0,19756,12.64
奈良,1,奈良1区,井上 良子,いのうえ よしこ,井上,良子,いのうえ,よしこ,53,共産,NA,新,0,1,0,0,21782,9.82
奈良,1,奈良1区,小林 茂樹,こばやし しげき,小林,茂樹,こばやし,しげき,53,自民,NA,元,1,1,1,0,90558,40.81
奈良,1,奈良1区,吉野 忠男,よしの ただお,吉野,忠男,よしの,ただお,58,維新,NA,新,0,1,0,0,21484,9.68
奈良,1,奈良1区,馬淵 澄夫,まぶち すみお,馬淵,澄夫,まぶち,すみお,57,希望,NA,前,5,1,0,0,88082,39.69
奈良,2,奈良2区,松本 昌之,まつもと まさゆき,松本,昌之,まつもと,まさゆき,34,希望,NA,新,0,1,0,0,52384,25.28
奈良,2,奈良2区,霜鳥 純一,しもとり じゅんいち,霜鳥,純一,しもとり,じゅんいち,56,共産,NA,新,0,0,0,0,30356,14.65
奈良,2,奈良2区,高市 早苗,たかいち さなえ,高市,早苗,たかいち,さなえ,56,自民,公明,前,7,1,1,0,124508,60.08
奈良,3,奈良3区,田野瀬 太道,たのせ たいどう,田野瀬,太道,たのせ,たいどう,43,自民,公明,前,2,1,1,0,122341,61.62
奈良,3,奈良3区,所 進,ところ すすむ,所,進,ところ,すすむ,38,共産,NA,新,0,0,0,0,20469,10.31
奈良,3,奈良3区,前川 清成,まえかわ きよしげ,前川,清成,まえかわ,きよしげ,54,希望,NA,新,0,1,0,0,55721,28.07
和歌山,1,和歌山1区,原 矢寸久,はら やすひさ,原,矢寸久,はら,やすひさ,66,共産,NA,新,0,1,0,0,14372,9.98
和歌山,1,和歌山1区,岸本 周平,きしもと しゅうへい,岸本,周平,きしもと,しゅうへい,61,希望,NA,前,3,1,1,0,72517,50.36
和歌山,1,和歌山1区,門 博文,かど ひろふみ,門,博文,かど,ひろふみ,52,自民,公明,前,2,1,0,1,57111,39.66
和歌山,2,和歌山2区,下村 雅洋,しもむら まさひろ,下村,雅洋,しもむら,まさひろ,62,共産,NA,新,0,0,0,0,16520,12.72
和歌山,2,和歌山2区,栄 隆則,さかえ たかのり,栄,隆則,さかえ,たかのり,53,維新,NA,新,0,1,0,0,16175,12.46
和歌山,2,和歌山2区,石田 真敏,いしだ まさとし,石田,真敏,いしだ,まさとし,65,自民,公明,前,6,1,1,0,75772,58.35
和歌山,2,和歌山2区,坂田 隆徳,さかた たかのり,坂田,隆徳,さかた,たかのり,38,希望,NA,新,0,1,0,0,21395,16.48
和歌山,3,和歌山3区,楠本 文郎,くすもと ふみろう,楠本,文郎,くすもと,ふみろう,63,共産,NA,新,0,0,0,0,40608,27.05
和歌山,3,和歌山3区,二階 俊博,にかい としひろ,二階,俊博,にかい,としひろ,78,自民,公明,前,11,0,1,0,109488,72.95
鳥取,1,鳥取1区,塚田 成幸,つかだ なるゆき,塚田,成幸,つかだ,なるゆき,53,共産,NA,新,0,0,0,0,20829,16.37
鳥取,1,鳥取1区,石破 茂,いしば しげる,石破,茂,いしば,しげる,60,自民,公明,前,10,1,1,0,106425,83.63
鳥取,2,鳥取2区,福住 英行,ふくずみ ひでゆき,福住,英行,ふくずみ,ひでゆき,41,共産,NA,新,0,0,0,0,10271,7.53
鳥取,2,鳥取2区,湯原 俊二,ゆはら しゅんじ,湯原,俊二,ゆはら,しゅんじ,54,希望,NA,元,1,1,0,0,53312,39.08
鳥取,2,鳥取2区,赤沢 亮正,あかざわ りょうせい,赤沢,亮正,あかざわ,りょうせい,56,自民,公明,前,4,1,1,0,72827,53.39
島根,1,島根1区,細田 博之,ほそだ ひろゆき,細田,博之,ほそだ,ひろゆき,73,自民,公明,前,9,0,1,0,95513,59.4
島根,1,島根1区,亀井 亜紀子,かめい あきこ,亀井,亜紀子,かめい,あきこ,52,立憲,社民,新,0,1,0,1,65285,40.6
島根,2,島根2区,福原 宗男,ふくはら むねお,福原,宗男,ふくはら,むねお,70,社民,NA,新,0,1,0,0,35576,19.56
島根,2,島根2区,竹下 亘,たけした わたる,竹下,亘,たけした,わたる,70,自民,公明,前,6,1,1,0,123332,67.82
島根,2,島根2区,向瀬 慎一,むこせ しんいち,向瀬,慎一,むこせ,しんいち,46,共産,NA,新,0,0,0,0,22938,12.61
岡山,1,岡山1区,逢沢 一郎,あいさわ いちろう,逢沢,一郎,あいさわ,いちろう,63,自民,公明,前,10,1,1,0,87272,52.71
岡山,1,岡山1区,高井 崇志,たかい たかし,高井,崇志,たかい,たかし,48,立憲,NA,前,2,1,0,1,56757,34.28
岡山,1,岡山1区,蜂谷 弘美,はちや ひろみ,蜂谷,弘美,はちや,ひろみ,61,希望,NA,新,0,1,0,0,21551,13.02
岡山,2,岡山2区,山下 貴司,やました たかし,山下,貴司,やました,たかし,52,自民,公明,前,2,1,1,0,73150,51.14
岡山,2,岡山2区,垣内 京美,かきうち きょうみ,垣内,京美,かきうち,きょうみ,51,共産,NA,新,0,1,0,0,13518,9.45
岡山,2,岡山2区,田部 雄治,たなべ ゆうじ,田部,雄治,たなべ,ゆうじ,41,諸派,NA,新,0,0,0,0,1793,1.25
岡山,2,岡山2区,津村 啓介,つむら けいすけ,津村,啓介,つむら,けいすけ,45,希望,NA,前,5,1,0,1,54591,38.16
岡山,3,岡山3区,尾崎 宏子,おざき ひろこ,尾崎,宏子,おざき,ひろこ,61,共産,NA,新,0,0,0,0,15424,10.09
岡山,3,岡山3区,内山 晃,うちやま あきら,内山,晃,うちやま,あきら,63,希望,NA,元,3,1,0,0,21970,14.38
岡山,3,岡山3区,平沼 正二郎,ひらぬま しょうじろう,平沼,正二郎,ひらぬま,しょうじろう,37,無所,NA,新,0,0,0,0,55947,36.61
岡山,3,岡山3区,阿部 俊子,あべ としこ,阿部,俊子,あべ,としこ,58,無所,自民,前,4,0,1,0,59488,38.92
岡山,4,岡山4区,橋本 岳,はしもと がく,橋本,岳,はしもと,がく,43,自民,公明,前,3,1,1,0,93172,51.95
岡山,4,岡山4区,柚木 道義,ゆのき みちよし,柚木,道義,ゆのき,みちよし,45,希望,NA,前,4,1,0,1,72280,40.3
岡山,4,岡山4区,平林 明成,ひらばやし あきなり,平林,明成,ひらばやし,あきなり,62,共産,NA,新,0,0,0,0,13907,7.75
岡山,5,岡山5区,美見 芳明,みいみ よしあき,美見,芳明,みいみ,よしあき,60,共産,NA,新,0,0,0,0,13649,9.66
岡山,5,岡山5区,樽井 良和,たるい よしかず,樽井,良和,たるい,よしかず,50,希望,NA,元,1,1,0,0,26901,19.04
岡山,5,岡山5区,加藤 勝信,かとう かつのぶ,加藤,勝信,かとう,かつのぶ,61,自民,公明,前,5,1,1,0,100708,71.29
広島,1,広島1区,岸田 文雄,きしだ ふみお,岸田,文雄,きしだ,ふみお,60,自民,公明,前,8,1,1,0,113239,77.96
広島,1,広島1区,大西 理,おおにし おさむ,大西,理,おおにし,おさむ,51,共産,NA,新,0,0,0,0,32011,22.04
広島,2,広島2区,平口 洋,ひらぐち ひろし,平口,洋,ひらぐち,ひろし,69,自民,公明,前,3,1,1,0,96718,47.89
広島,2,広島2区,水野 善丈,みずの よしひろ,水野,善丈,みずの,よしひろ,26,諸派,NA,新,0,0,0,0,2403,1.19
広島,2,広島2区,灰岡 香奈,はいおか かな,灰岡,香奈,はいおか,かな,34,維新,NA,新,0,1,0,0,18128,8.98
広島,2,広島2区,藤本 聡志,ふじもと さとし,藤本,聡志,ふじもと,さとし,63,共産,NA,新,0,0,0,0,16393,8.12
広島,2,広島2区,松本 大輔,まつもと だいすけ,松本,大輔,まつもと,だいすけ,46,希望,NA,元,3,1,0,0,68309,33.82
広島,3,広島3区,塩村 文夏,しおむら あやか,塩村,文夏,しおむら,あやか,39,無所,NA,新,0,0,0,0,61976,35.37
広島,3,広島3区,河井 克行,かわい かつゆき,河井,克行,かわい,かつゆき,54,自民,公明,前,6,1,1,0,82998,47.37
広島,3,広島3区,野村 昌央,のむら まさてる,野村,昌央,のむら,まさてる,35,諸派,NA,新,0,0,0,0,2720,1.55
広島,3,広島3区,今枝 仁,いまえだ じん,今枝,仁,いまえだ,じん,47,維新,NA,新,0,1,0,0,23779,13.57
広島,3,広島3区,玉田 憲勲,たまだ のりたか,玉田,憲勲,たまだ,のりたか,60,無所,NA,新,0,0,0,0,1978,1.13
広島,3,広島3区,西本 昭彦,にしもと あきひこ,西本,昭彦,にしもと,あきひこ,72,無所,NA,新,0,0,0,0,1753,1
広島,4,広島4区,中石 仁,なかいし ひとし,中石,仁,なかいし,ひとし,54,共産,NA,新,0,0,0,0,10884,7.32
広島,4,広島4区,空本 誠喜,そらもと せいき,空本,誠喜,そらもと,せいき,53,維新,NA,元,1,1,0,0,28562,19.2
広島,4,広島4区,新谷 正義,しんたに まさよし,新谷,正義,しんたに,まさよし,42,自民,公明,前,2,1,1,0,64911,43.64
広島,4,広島4区,落合 洋司,おちあい ようじ,落合,洋司,おちあい,ようじ,53,無所,NA,新,0,0,0,0,7210,4.85
広島,4,広島4区,恵飛須 圭二,えびす けいじ,恵飛須,圭二,えびす,けいじ,34,無所,NA,新,0,0,0,0,20366,13.69
広島,4,広島4区,上野 寛治,うえの かんじ,上野,寛治,うえの,かんじ,35,希望,NA,新,0,1,0,0,16803,11.3
広島,5,広島5区,尾崎 光,おざき ひかる,尾崎,光,おざき,ひかる,64,共産,NA,新,0,0,0,0,14356,11.18
広島,5,広島5区,寺田 稔,てらだ みのる,寺田,稔,てらだ,みのる,59,自民,公明,前,4,1,1,0,86193,67.1
広島,5,広島5区,橋本 琴絵,はしもと ことえ,橋本,琴絵,はしもと,ことえ,28,希望,NA,新,0,1,0,0,27912,21.73
広島,6,広島6区,小島 敏文,こじま としふみ,小島,敏文,こじま,としふみ,67,自民,公明,前,2,1,0,1,69209,40.85
広島,6,広島6区,寺田 明充,てらだ あきみつ,寺田,明充,てらだ,あきみつ,66,共産,NA,新,0,0,0,0,14585,8.61
広島,6,広島6区,佐藤 公治,さとう こうじ,佐藤,公治,さとう,こうじ,58,希望,NA,元,2,1,1,0,85616,50.54
広島,7,広島7区,佐藤 広典,さとう ひろのり,佐藤,広典,さとう,ひろのり,41,希望,NA,新,0,1,0,0,54898,30.03
広島,7,広島7区,小林 史明,こばやし ふみあき,小林,史明,こばやし,ふみあき,34,自民,公明,前,2,1,1,0,110547,60.46
広島,7,広島7区,重村 幸司,しげむら こうじ,重村,幸司,しげむら,こうじ,66,共産,NA,新,0,0,0,0,17384,9.51
山口,1,山口1区,五島 博,ごとう ひろし,五島,博,ごとう,ひろし,61,共産,NA,新,0,0,0,0,17924,9.3
山口,1,山口1区,高村 正大,こうむら まさひろ,高村,正大,こうむら,まさひろ,46,自民,公明,新,0,1,1,0,133221,69.1
山口,1,山口1区,大内 一也,おおうち かずや,大内,一也,おおうち,かずや,44,希望,NA,新,0,1,0,0,36582,18.97
山口,1,山口1区,河井 美和子,かわい みわこ,河井,美和子,かわい,みわこ,55,諸派,NA,新,0,0,0,0,5070,2.63
山口,2,山口2区,松田 一志,まつだ かずし,松田,一志,まつだ,かずし,60,共産,NA,新,0,0,0,0,40051,26.17
山口,2,山口2区,岸 信夫,きし のぶお,岸,信夫,きし,のぶお,58,自民,公明,前,2,1,1,0,113012,73.83
山口,3,山口3区,河村 建夫,かわむら たけお,河村,建夫,かわむら,たけお,74,自民,公明,前,9,0,1,0,82837,69.73
山口,3,山口3区,坂本 史子,さかもと ふみこ,坂本,史子,さかもと,ふみこ,62,立憲,社民,新,0,1,0,0,35961,30.27
山口,4,山口4区,安倍 晋三,あべ しんぞう,安倍,晋三,あべ,しんぞう,63,自民,公明,前,8,0,1,0,104825,72.57
山口,4,山口4区,藤田 時雄,ふじた ときお,藤田,時雄,ふじた,ときお,63,希望,NA,新,0,1,0,0,18567,12.85
山口,4,山口4区,西岡 広伸,にしおか ひろのぶ,西岡,広伸,にしおか,ひろのぶ,54,共産,NA,新,0,0,0,0,13721,9.5
山口,4,山口4区,黒川 敦彦,くろかわ あつひこ,黒川,敦彦,くろかわ,あつひこ,39,無所,NA,新,0,0,0,0,6687,4.63
山口,4,山口4区,郡 昭浩,こおり あきひろ,郡,昭浩,こおり,あきひろ,56,無所,NA,新,0,0,0,0,645,0.45
徳島,1,徳島1区,山本 千代子,やまもと ちよこ,山本,千代子,やまもと,ちよこ,68,共産,NA,新,0,0,0,0,15622,8.91
徳島,1,徳島1区,後藤田 正純,ごとうだ まさずみ,後藤田,正純,ごとうだ,まさずみ,48,自民,公明,前,6,1,1,0,90281,51.49
徳島,1,徳島1区,仁木 博文,にき ひろぶみ,仁木,博文,にき,ひろぶみ,51,希望,NA,元,1,1,0,0,69442,39.6
徳島,2,徳島2区,久保 孝之,くぼ たかゆき,久保,孝之,くぼ,たかゆき,54,共産,NA,新,0,0,0,0,25726,22.37
徳島,2,徳島2区,山口 俊一,やまぐち しゅんいち,山口,俊一,やまぐち,しゅんいち,67,自民,公明,前,9,1,1,0,81616,70.96
徳島,2,徳島2区,福山 正敏,ふくやま まさとし,福山,正敏,ふくやま,まさとし,46,諸派,NA,新,0,0,0,0,7671,6.67
香川,1,香川1区,小川 淳也,おがわ じゅんや,小川,淳也,おがわ,じゅんや,46,希望,NA,前,4,1,0,1,79383,49.32
香川,1,香川1区,平井 卓也,ひらい たくや,平井,卓也,ひらい,たくや,59,自民,公明,前,6,1,1,0,81566,50.68
香川,2,香川2区,瀬戸 隆一,せと たかかず,瀬戸,隆一,せと,たかかず,52,自民,公明,前,2,1,0,0,59949,40.4
香川,2,香川2区,玉木 雄一郎,たまき ゆういちろう,玉木,雄一郎,たまき,ゆういちろう,48,希望,NA,前,3,1,1,0,82345,55.49
香川,2,香川2区,河村 整,かわむら ただし,河村,整,かわむら,ただし,58,共産,NA,新,0,0,0,0,6098,4.11
香川,3,香川3区,藤田 伸二,ふじた しんじ,藤田,伸二,ふじた,しんじ,62,社民,NA,新,0,1,0,0,36735,30.91
香川,3,香川3区,大野 敬太郎,おおの けいたろう,大野,敬太郎,おおの,けいたろう,48,自民,公明,前,2,1,1,0,82125,69.09
愛媛,1,愛媛1区,塩崎 恭久,しおざき やすひさ,塩崎,恭久,しおざき,やすひさ,66,自民,公明,前,7,1,1,0,112930,64.83
愛媛,1,愛媛1区,石本 憲一,いしもと けんいち,石本,憲一,いしもと,けんいち,70,共産,NA,新,0,0,0,0,18675,10.72
愛媛,1,愛媛1区,富永 喜代,とみなが きよ,富永,喜代,とみなが,きよ,50,希望,NA,新,0,1,0,0,42600,24.45
愛媛,2,愛媛2区,西岡 新,にしおか あらた,西岡,新,にしおか,あらた,44,維新,NA,元,1,1,0,0,33894,26.48
愛媛,2,愛媛2区,村上 誠一郎,むらかみ せいいちろう,村上,誠一郎,むらかみ,せいいちろう,65,自民,公明,前,10,1,1,0,62516,48.85
愛媛,2,愛媛2区,一色 一正,いっしき かずまさ,一色,一正,いっしき,かずまさ,67,共産,NA,新,0,0,0,0,10525,8.22
愛媛,2,愛媛2区,横山 博幸,よこやま ひろゆき,横山,博幸,よこやま,ひろゆき,66,希望,NA,前,1,1,0,0,21044,16.44
愛媛,3,愛媛3区,白石 寛樹,しらいし ひろき,白石,寛樹,しらいし,ひろき,29,自民,公明,新,0,1,0,0,53910,40.3
愛媛,3,愛媛3区,国田 睦,くにた むつみ,国田,睦,くにた,むつみ,65,共産,NA,新,0,0,0,0,6226,4.65
